-1.296500e-02 -3.628500e-02 4.088000e-03 -6.114500e-02 -5.217200e-02 3.781400e-02 -2.141800e-02 -1.674600e-02
-6.419500e-02 -6.385000e-02 6.133700e-02 -4.298600e-02 2.334300e-02 -6.083300e-02 -6.445000e-03 4.592700e-02
4.640300e-02 -1.160600e-02 -8.753000e-03 -1.773300e-02 -1.969700e-02 4.461000e-03 2.800600e-02 3.823500e-02
-5.984000e-02 7.500000e-03 6.307800e-02 9.544000e-03 1.073500e-02 -4.956000e-03 4.023600e-02 3.314000e-03
-3.407000e-03 5.520900e-02 2.844000e-03 2.433400e-02 3.440600e-02 -4.094100e-02 -5.175300e-02 6.380000e-02
8.956000e-03 -5.608200e-02 -6.221600e-02 -2.295000e-03 4.494700e-02 -1.889900e-02 5.573100e-02 -5.347400e-02
1.369500e-02 -1.956500e-02 1.887800e-02 5.626600e-02 3.213000e-03 2.130400e-02 3.558500e-02 4.133500e-02
5.653400e-02 1.320000e-03 -5.206400e-02 -1.613600e-02 -5.369500e-02 4.205500e-02 1.795100e-02 1.908900e-02
7.801000e-03 -6.024200e-02 3.487700e-02 1.160100e-02 -4.397300e-02 2.316800e-02 3.459700e-02 1.312000e-02
-1.995400e-02 7.484000e-03 -5.073500e-02 -1.482900e-02 -3.500000e-04 4.510000e-04 -5.273000e-03 3.187900e-02
1.196400e-02 -9.428000e-03 -3.072700e-02 1.266800e-02 2.507400e-02 6.092300e-02 3.940700e-02 -2.360000e-03
-5.152200e-02 -4.392100e-02 2.484800e-02 1.851000e-02 3.057900e-02 -2.352100e-02 -4.244900e-02 5.339500e-02
-6.121900e-02 -5.423900e-02 7.951000e-03 -4.525600e-02 -3.633000e-02 -2.147400e-02 -3.705400e-02 -5.749900e-02
4.217100e-02 2.630000e-04 2.456400e-02 -4.578800e-02 -2.259400e-02 -8.962000e-03 2.439800e-02 -3.874500e-02
-2.788300e-02 -3.804100e-02 6.262200e-02 -4.884800e-02 3.065700e-02 2.106700e-02 -3.235900e-02 -1.935100e-02
-5.762100e-02 -3.798800e-02 4.476800e-02 -4.955800e-02 1.355600e-02 5.995100e-02 3.259800e-02 -5.572600e-02
-1.067700e-02 1.726400e-02 1.899900e-02 1.129000e-03 -2.284000e-02 -5.050000e-03 4.617600e-02 -1.190500e-02
-8.138000e-03 -1.672900e-02 1.467300e-02 4.052500e-02 -6.475700e-02 -4.264700e-02 3.962400e-02 3.477700e-02
