-1.822200e-02 -4.107900e-02 8.819000e-03 -6.214300e-02 -4.986800e-02 3.860800e-02 -1.819700e-02 -1.442900e-02
-6.494700e-02 -6.515700e-02 6.195500e-02 -4.362400e-02 2.704200e-02 -5.968200e-02 -6.463000e-03 4.514400e-02
4.325400e-02 -1.371900e-02 -6.355000e-03 -1.801600e-02 -1.721300e-02 4.908000e-03 3.036600e-02 3.853600e-02
-6.052800e-02 6.879000e-03 6.131400e-02 9.856000e-03 1.727200e-02 -3.179000e-03 3.939900e-02 1.734000e-03
-5.447000e-03 5.493300e-02 4.393000e-03 2.434000e-02 3.777600e-02 -4.019600e-02 -5.143500e-02 6.385100e-02
7.110000e-03 -5.633000e-02 -6.057800e-02 -1.503000e-03 4.649700e-02 -1.862900e-02 5.667000e-02 -5.316200e-02
1.213800e-02 -2.133700e-02 1.836000e-02 5.567900e-02 6.506000e-03 2.138500e-02 3.584400e-02 4.135100e-02
5.125900e-02 -4.976000e-03 -4.853900e-02 -1.669600e-02 -5.044700e-02 4.398300e-02 2.243700e-02 2.044000e-02
6.315000e-03 -5.853400e-02 3.522900e-02 1.377000e-02 -4.099000e-02 2.234100e-02 3.456800e-02 1.273500e-02
-2.279700e-02 3.104000e-03 -4.868000e-02 -1.625700e-02 1.190000e-03 1.790000e-03 -3.677000e-03 3.265700e-02
8.416000e-03 -1.220000e-02 -2.783400e-02 1.277900e-02 2.653700e-02 6.100600e-02 4.158600e-02 -8.450000e-04
-5.612800e-02 -4.740900e-02 2.882700e-02 1.853000e-02 3.160300e-02 -2.312300e-02 -3.903200e-02 5.487300e-02
-6.418000e-02 -5.645400e-02 1.077700e-02 -4.590400e-02 -3.405400e-02 -2.088200e-02 -3.579400e-02 -5.576900e-02
4.008300e-02 2.430000e-03 2.458100e-02 -4.430000e-02 -1.839600e-02 -1.031300e-02 2.199400e-02 -3.995900e-02
-3.299100e-02 -4.482800e-02 6.605300e-02 -5.171300e-02 3.243000e-02 2.335500e-02 -2.885100e-02 -1.779300e-02
-6.186500e-02 -4.287300e-02 4.827000e-02 -5.167600e-02 1.457800e-02 6.106600e-02 3.572400e-02 -5.386600e-02
-1.102200e-02 1.704300e-02 1.739400e-02 4.370000e-04 -1.690100e-02 -2.756000e-03 4.371300e-02 -1.289400e-02
-1.131900e-02 -2.181200e-02 1.687200e-02 3.919600e-02 -6.090300e-02 -4.035200e-02 4.200600e-02 3.545600e-02
