-9.963000e-02 -8.237230e-01 -1.732510e-01 -1.813150e-01 -5.576370e-01 2.716230e-01 6.228590e-01 1.118540e-01
-1.490590e-01 -8.034910e-01 -9.880400e-02 -1.715280e-01 -4.364220e-01 1.651510e-01 5.906910e-01 1.597800e-01
-5.324900e-02 -7.365090e-01 -1.660960e-01 -1.331540e-01 -4.662200e-01 2.323220e-01 6.219270e-01 1.361180e-01
-1.660950e-01 -7.480110e-01 -9.402000e-02 -1.184370e-01 -4.603210e-01 2.296330e-01 6.498610e-01 1.402050e-01
-1.085680e-01 -7.581630e-01 -1.714170e-01 -1.027950e-01 -4.912630e-01 1.987220e-01 6.153420e-01 2.067560e-01
-9.105700e-02 -8.000950e-01 -2.111160e-01 -1.183830e-01 -4.029610e-01 1.944640e-01 6.459470e-01 5.424600e-02
-7.775600e-02 -8.130140e-01 -1.660630e-01 -8.306100e-02 -4.696070e-01 2.760580e-01 6.885660e-01 1.535960e-01
-3.133000e-02 -7.608900e-01 -2.405430e-01 -1.393420e-01 -5.728000e-01 2.536570e-01 6.476520e-01 1.338820e-01
-7.627900e-02 -8.152420e-01 -1.284910e-01 -1.069480e-01 -5.276140e-01 2.694130e-01 6.838030e-01 1.090440e-01
-1.244060e-01 -7.803190e-01 -2.263410e-01 -1.373610e-01 -4.847980e-01 2.343090e-01 6.182610e-01 1.540910e-01
-8.454500e-02 -7.303570e-01 -1.737740e-01 -1.149120e-01 -4.220670e-01 3.082360e-01 6.668270e-01 9.964900e-02
-1.496100e-01 -8.366270e-01 -1.552800e-01 -1.003680e-01 -4.731430e-01 2.101100e-01 6.090280e-01 1.745460e-01
-1.358730e-01 -7.989690e-01 -1.843600e-01 -1.577520e-01 -5.236480e-01 2.112490e-01 6.031080e-01 4.945400e-02
-7.402100e-02 -7.996710e-01 -1.409710e-01 -1.725840e-01 -5.046920e-01 2.342870e-01 6.588360e-01 7.693700e-02
-1.210190e-01 -7.548610e-01 -8.805900e-02 -1.651150e-01 -4.241240e-01 2.527380e-01 5.967620e-01 9.090000e-02
-1.474320e-01 -7.399080e-01 -1.127440e-01 -1.666600e-01 -4.361710e-01 2.858740e-01 6.126830e-01 4.007300e-02
-1.055430e-01 -7.539080e-01 -1.626230e-01 -1.158250e-01 -5.256480e-01 2.238930e-01 6.864770e-01 1.056850e-01
-1.043770e-01 -8.066350e-01 -1.512590e-01 -8.059600e-02 -5.712180e-01 1.955460e-01 7.275940e-01 1.780010e-01
