-1.303100e-02 -3.421700e-02 3.983000e-03 -6.085200e-02 -5.113900e-02 3.690400e-02 -2.259600e-02 -1.700000e-02
-6.295100e-02 -6.217200e-02 5.949400e-02 -4.350300e-02 2.618000e-02 -6.054200e-02 -9.946000e-03 4.476400e-02
4.739300e-02 -1.019200e-02 -9.590000e-03 -1.813000e-02 -1.972000e-02 3.196000e-03 2.677800e-02 3.741600e-02
-5.702400e-02 1.004000e-02 5.832100e-02 8.991000e-03 1.532500e-02 -3.573000e-03 3.574100e-02 6.800000e-05
-3.480000e-03 5.666000e-02 3.266000e-03 2.461400e-02 3.501000e-02 -4.137800e-02 -5.307400e-02 6.372400e-02
8.656000e-03 -5.507800e-02 -6.174100e-02 -2.156000e-03 4.527800e-02 -1.912500e-02 5.528500e-02 -5.402000e-02
1.426600e-02 -1.909200e-02 1.650900e-02 5.489700e-02 3.997000e-03 1.999500e-02 3.291700e-02 3.978300e-02
5.581500e-02 2.289000e-03 -5.254400e-02 -1.625300e-02 -5.308000e-02 4.205400e-02 1.506900e-02 1.859100e-02
7.509000e-03 -5.892800e-02 3.528100e-02 1.144200e-02 -4.434500e-02 2.226600e-02 3.415900e-02 1.361700e-02
-2.063000e-02 4.801000e-03 -5.115000e-02 -1.653500e-02 -1.500000e-03 2.024000e-03 -5.746000e-03 3.140400e-02
8.512000e-03 -1.358000e-02 -2.840500e-02 8.652000e-03 2.047200e-02 6.055100e-02 4.019500e-02 -1.617000e-03
-5.130400e-02 -4.097500e-02 2.360500e-02 1.974200e-02 3.217200e-02 -2.450200e-02 -4.499800e-02 5.258100e-02
-6.259100e-02 -5.489900e-02 8.317000e-03 -4.648700e-02 -3.684500e-02 -2.218100e-02 -3.701700e-02 -5.650900e-02
4.119000e-02 2.815000e-03 2.325700e-02 -4.605500e-02 -2.260200e-02 -1.012500e-02 2.162800e-02 -4.091400e-02
-2.805900e-02 -3.941100e-02 6.185300e-02 -5.065400e-02 2.939500e-02 2.158800e-02 -3.224900e-02 -2.036000e-02
-5.785100e-02 -3.793700e-02 4.404300e-02 -5.016100e-02 1.410700e-02 5.988500e-02 3.168200e-02 -5.684600e-02
-9.024000e-03 1.816200e-02 1.584200e-02 -4.480000e-04 -2.124500e-02 -3.572000e-03 4.317700e-02 -1.408700e-02
-8.524000e-03 -1.696300e-02 1.373300e-02 3.846100e-02 -6.391500e-02 -4.187100e-02 3.749800e-02 3.211300e-02
