-1.406500e-02 -3.685600e-02 4.082000e-03 -6.305200e-02 -4.856700e-02 3.687300e-02 -2.244600e-02 -1.873000e-02
-6.466000e-02 -6.779300e-02 6.155300e-02 -4.734600e-02 2.812200e-02 -6.089500e-02 -6.124000e-03 4.372000e-02
4.534200e-02 -1.628300e-02 -8.316000e-03 -2.198000e-02 -1.630800e-02 3.786000e-03 3.101900e-02 3.663400e-02
-5.821100e-02 5.595000e-03 5.942900e-02 5.744000e-03 1.806200e-02 -4.657000e-03 3.804900e-02 -3.870000e-04
-2.903000e-03 5.778800e-02 2.143000e-03 2.450600e-02 3.814500e-02 -4.169900e-02 -5.481500e-02 6.169400e-02
6.632000e-03 -6.202700e-02 -5.980700e-02 -5.751000e-03 4.766800e-02 -1.910400e-02 6.036700e-02 -5.421600e-02
1.421600e-02 -2.048600e-02 1.742200e-02 5.303200e-02 7.072000e-03 1.979300e-02 3.375100e-02 3.790900e-02
5.473800e-02 -2.670000e-04 -5.196100e-02 -1.886300e-02 -4.913700e-02 4.049100e-02 1.576800e-02 1.680600e-02
7.485000e-03 -5.838600e-02 3.463900e-02 1.159800e-02 -4.056100e-02 2.134200e-02 3.238200e-02 1.274300e-02
-2.383200e-02 3.240000e-04 -4.901700e-02 -2.074100e-02 2.577000e-03 -8.490000e-04 -5.399000e-03 2.982700e-02
8.529000e-03 -1.447500e-02 -2.863200e-02 7.453000e-03 2.739700e-02 5.953100e-02 4.011700e-02 -4.421000e-03
-5.350400e-02 -4.455500e-02 2.563300e-02 1.685900e-02 3.311400e-02 -2.527600e-02 -4.339100e-02 5.162700e-02
-6.424800e-02 -5.727700e-02 8.735000e-03 -4.793300e-02 -3.215100e-02 -2.373100e-02 -3.739200e-02 -5.841300e-02
3.824600e-02 -3.407000e-03 2.546400e-02 -5.078900e-02 -1.755700e-02 -1.213500e-02 2.279400e-02 -4.201000e-02
-2.715900e-02 -3.869000e-02 6.069900e-02 -5.029300e-02 3.307600e-02 2.127900e-02 -3.342900e-02 -2.157800e-02
-5.986600e-02 -4.180600e-02 4.565600e-02 -5.365300e-02 1.589500e-02 5.870400e-02 3.350900e-02 -5.790500e-02
-9.923000e-03 1.662800e-02 1.526300e-02 -1.730000e-03 -1.549600e-02 -4.094000e-03 4.309900e-02 -1.683900e-02
-8.726000e-03 -2.016200e-02 1.400700e-02 3.691600e-02 -5.956800e-02 -4.166000e-02 3.920400e-02 3.120900e-02
