-5.348170e-01 -7.255510e-01 5.377010e-01 -4.199150e-01 -1.714540e-01 -6.946000e-02 2.406000e-01 4.226400e-02
-5.888990e-01 -7.482210e-01 5.936590e-01 -4.002290e-01 -8.650500e-02 -1.842930e-01 2.327900e-01 9.980600e-02
-4.729130e-01 -7.095330e-01 5.170050e-01 -3.851130e-01 -1.482790e-01 -8.997700e-02 2.827110e-01 8.414600e-02
-5.871870e-01 -6.769240e-01 5.923850e-01 -3.572870e-01 -1.116920e-01 -1.189130e-01 2.776690e-01 6.383700e-02
-5.701880e-01 -6.791870e-01 5.706890e-01 -3.589730e-01 -8.414400e-02 -1.618560e-01 2.108420e-01 1.243490e-01
-5.298760e-01 -7.505180e-01 4.877400e-01 -3.640490e-01 -7.531000e-02 -1.307400e-01 3.171030e-01 1.325100e-02
-5.471010e-01 -7.415560e-01 5.807880e-01 -3.249510e-01 -1.316490e-01 -1.021200e-01 2.935140e-01 9.789200e-02
-5.201510e-01 -7.267940e-01 5.192320e-01 -3.923470e-01 -1.664360e-01 -8.299100e-02 2.764590e-01 8.593300e-02
-5.310460e-01 -7.577750e-01 5.678050e-01 -3.491160e-01 -1.534390e-01 -8.891400e-02 2.942100e-01 8.601800e-02
-5.746550e-01 -7.197440e-01 5.168550e-01 -3.920190e-01 -1.165940e-01 -1.257120e-01 2.651460e-01 1.019440e-01
-5.586690e-01 -7.395990e-01 5.437630e-01 -3.786440e-01 -8.356000e-02 -6.627200e-02 3.070030e-01 7.280200e-02
-5.902060e-01 -7.418690e-01 5.622120e-01 -3.496990e-01 -8.686100e-02 -1.464940e-01 2.044120e-01 1.157650e-01
-5.927600e-01 -7.319220e-01 5.369340e-01 -3.790540e-01 -1.570020e-01 -1.603480e-01 1.988690e-01 1.968600e-02
-5.097620e-01 -7.440590e-01 5.886840e-01 -4.268310e-01 -1.529590e-01 -1.260100e-01 2.961090e-01 2.444800e-02
-5.234760e-01 -7.036010e-01 5.565930e-01 -4.020870e-01 -8.374400e-02 -7.802200e-02 2.139560e-01 3.000300e-02
-6.224230e-01 -7.699410e-01 6.170290e-01 -4.274420e-01 -1.178550e-01 -6.558000e-02 3.026000e-01 1.340600e-02
-5.448290e-01 -6.905050e-01 5.595640e-01 -3.680910e-01 -1.226430e-01 -1.108450e-01 3.025420e-01 6.760000e-02
-5.207290e-01 -6.914580e-01 5.300500e-01 -3.192380e-01 -1.773550e-01 -1.496190e-01 2.796630e-01 8.323200e-02
